t,jd,N,i,w,a,e,M
2020-01-01 00:00:00.000,2458849.5,74.04630915797505,0.7711680393684157,98.9703532358064,19.17347355083278,0.0466536960983499,225.696489339394
2020-01-04 15:40:19.200,2458853.153,74.13805500523516,0.7696468783872451,98.78014888958307,19.17503245239597,0.0466157115845105,225.8416070033491
2020-01-08 07:20:38.400,2458856.806,74.09438156765553,0.7703702279822426,98.8855568772902,19.17426914122448,0.0466229656144315,225.8190539008917
2020-01-11 23:00:57.600,2458860.459,74.16959434043751,0.7691219187627963,98.7276606315583,19.17560015054423,0.046589408005482,225.9476353018704
2020-01-15 14:41:16.800,2458864.112,73.97117194636225,0.7724302811604947,98.98372201226458,19.17502597947554,0.0465853758584282,225.9285407162367
2020-01-19 06:21:36.000,2458867.765,74.18039178795564,0.7689369171490767,98.80171072894971,19.1745682185676,0.0465979671737221,225.9433717290003
2020-01-22 22:01:55.200,2458871.418,74.03868822008631,0.7713028798203599,98.79716005007911,19.17703785201446,0.046529699708604,226.1370418090343
2020-01-26 13:42:14.400,2458875.071,74.03683412675785,0.7713339448741835,98.88524723348992,19.1758606490793,0.0465482580594688,226.089249897764
2020-01-30 05:22:33.600,2458878.724,74.07288520783271,0.7707297073767332,98.7623400170902,19.17727399189549,0.0465119013059369,226.2220055924228
2020-02-02 21:02:52.800,2458882.377,74.08914158349616,0.7704565071463596,98.80669550829828,19.1764621564483,0.0465236951930398,226.201061146295
2020-02-06 12:43:12.000,2458886.03,74.17688910739088,0.7689857793066517,98.61941383717766,19.17802068414042,0.0464868482850682,226.347307369398
2020-02-10 04:23:31.200,2458889.683,74.0049665521924,0.7718777741399272,98.83837263045709,19.17756911388367,0.0464820137202959,226.3395047849648
2020-02-13 20:03:50.400,2458893.336,74.15927760651415,0.7692751401431777,98.7423921067666,19.17667194880894,0.0465023598135744,226.3217220633092
2020-02-17 11:44:09.600,2458896.989,74.09651742901093,0.7703325390510587,98.70692588337316,19.17833122498769,0.046456552750819,226.465799978298
2020-02-21 03:24:28.800,2458900.642,74.05427633321285,0.771046742827749,98.77817333811964,19.17804908866512,0.0464538098896487,226.4774512568736
2020-02-24 19:04:48.000,2458904.295,74.036011805076,0.7713575879470297,98.75694778924876,19.17878755270046,0.0464298199861812,226.5605406736879
2020-02-28 10:45:07.200,2458907.948,74.06658446761195,0.7708386691857303,98.75520039194409,19.1784501818791,0.0464315388840585,226.572760362996
2020-03-03 02:25:26.400,2458911.601,74.14572399824533,0.7694972120048124,98.60290589367436,19.17962353097987,0.0464023833717031,226.691381383771
2020-03-06 18:05:45.600,2458915.254,74.04848571590226,0.7711494156843144,98.68348696201603,19.18008941340497,0.0463801341472927,226.7501968551202
2020-03-10 09:46:04.800,2458918.907,74.09825540874724,0.7703000053074543,98.71452978570532,19.17895847521018,0.0463993774278422,226.708341418597
2020-03-14 01:26:24.000,2458922.56,74.16419945815728,0.7691786684920988,98.60330743878116,19.17972490845494,0.0463781875489509,226.7978263247189
2020-03-17 17:06:43.200,2458926.213,74.07926039716537,0.7706252248353184,98.66735092308896,19.18025161036022,0.0463547817947249,226.8610677353512
2020-03-21 08:47:02.400,2458929.866,74.06026352943613,0.7709505734945581,98.700796899709,19.18019124136884,0.0463470352193339,226.8878620273651
2020-03-25 00:27:21.600,2458933.519,74.04176950731603,0.7712683485802122,98.7048216161529,19.18056798415556,0.0463298667951176,226.9447557679105
2020-03-28 16:07:40.800,2458937.172,74.11373707226109,0.770034157612872,98.6277128324083,19.18073148966422,0.0463214424507262,226.9924172246953
2020-04-01 07:48:00.000,2458940.825,74.0827467817593,0.770567205793472,98.548381802907,19.18257546903486,0.0462716969461237,227.1489221350649
2020-04-04 23:28:19.200,2458944.478,74.01867452244443,0.7716704839344917,98.70458260089016,19.18138606860878,0.0462855206459203,227.0945810477762
2020-04-08 15:08:38.400,2458948.131,74.19490445746794,0.7686390436137833,98.50541426450546,19.1817389827239,0.046277617508755,227.1612856306454
2020-04-12 06:48:57.600,2458951.784,74.08669009485943,0.770498730767596,98.57053981391545,19.18263411185355,0.0462443364459169,227.2473599741714
2020-04-15 22:29:16.800,2458955.437,74.12588136738556,0.7698220137745695,98.57201997973743,19.18214519081004,0.0462475393407623,227.2470812891105
2020-04-19 14:09:36.000,2458959.09,74.02778355375135,0.7715197578902437,98.62569896105984,19.18305601045279,0.0462141489481018,227.3345554995543
2020-04-23 05:49:55.200,2458962.743,74.10963755578032,0.7701002304639204,98.62060684799673,19.18198541167728,0.0462318857289577,227.2969813660575
2020-04-26 21:30:14.400,2458966.396,74.1108694213683,0.770080538985615,98.43960938768627,19.18486225020955,0.0461610769604433,227.5257395482832
2020-04-30 13:10:33.600,2458970.049,73.96804144106619,0.7725684997689678,98.67077221855564,19.18380668706276,0.046167337747056,227.4748638752112
2020-05-04 04:50:52.800,2458973.702,74.16980282288749,0.7690552156071817,98.43851113795996,19.18426061175253,0.0461580808493174,227.5494972265013
2020-05-07 20:31:12.000,2458977.355,74.06993860893088,0.7707915217568265,98.49958033371608,19.18508547722228,0.0461265419600146,227.6310845519272
2020-05-11 12:11:31.200,2458981.008,74.18026415329318,0.7688701442260172,98.4120549630397,19.18481155780544,0.0461282690910913,227.6497687137046
2020-05-15 03:51:50.400,2458984.661,74.02828836704406,0.7715225605282221,98.50952986041187,19.18592085535751,0.0460878722785123,227.7473469525378
2020-05-18 19:32:09.600,2458988.314,74.12377610402173,0.7698494551147808,98.54509621760768,19.18402577058957,0.0461232687809573,227.6533994530195
