t,jd,N,i,w,a,e,M
2027-06-21 18:59:02.400,2461578.291,113.6871527935316,2.488070460644314,339.367826191054,9.533236494804546,0.0549068746765973,292.7905297312129
2027-06-25 10:39:21.600,2461581.944000001,113.5823175241402,2.487778284532391,339.7821240373069,9.530530385811412,0.0548960978970566,292.6131028673656
2027-06-29 02:19:40.800,2461585.597000001,113.5603733856104,2.487718941255117,339.9920830292995,9.528103530312704,0.0546790520712091,292.5308103481931
2027-07-02 18:00:00.000,2461589.25,113.6589142974572,2.487972513266435,339.6374672661346,9.530150864904217,0.0546396775704746,292.8961653369616
2027-07-06 09:40:19.200,2461592.903,113.7033415687466,2.488086153329488,339.3713646111084,9.53273433127182,0.054819288085968,293.2514727754202
2027-07-10 01:20:38.400,2461596.556,113.625453372298,2.487897889283296,339.6225516694403,9.53161203127916,0.0549142287954929,293.2168630931708
2027-07-13 17:00:57.600,2461600.209,113.5495957822216,2.487724538563944,340.0177066255386,9.528192487728242,0.0547358966576455,293.0123592669696
2027-07-17 08:41:16.800,2461603.862,113.6183572522731,2.487872817276905,339.8421957159084,9.52852710011092,0.0545844976146123,293.2216109160723
2027-07-21 00:21:36.000,2461607.515000001,113.7015392874322,2.488051016426873,339.4527131363876,9.531655550528212,0.0547176958579878,293.653391234973
2027-07-24 16:01:55.200,2461611.168000001,113.6600216794769,2.48796710309474,339.5206678369324,9.532106369461816,0.0548905532087398,293.768628251938
2027-07-28 07:42:14.400,2461614.821,113.5599973873227,2.48777675408348,339.9583798744677,9.528869213686756,0.0548009100860493,293.556201539249
2027-07-31 23:22:33.600,2461618.474,113.58338224548,2.487816776211142,339.9955317833709,9.527515820930848,0.0545857597295528,293.5974587372463
2027-08-04 15:02:52.800,2461622.127,113.6819404815831,2.487986900865441,339.6023880224036,9.5301623003177,0.0546219327097059,294.0074637413873
2027-08-08 06:43:12.000,2461625.78,113.6874977007057,2.487997546646269,339.4778948474259,9.531944766088058,0.0548156519705921,294.2648136682117
2027-08-11 22:23:31.200,2461629.433,113.5911692627968,2.487850100881535,339.8340126200512,9.529846268812566,0.0548441566839609,294.1401964956173
2027-08-15 14:03:50.400,2461633.086000001,113.5552073780566,2.48779878341084,340.098754093476,9.527039796758206,0.0546274481279389,294.0194652969634
2027-08-19 05:44:09.600,2461636.739000001,113.6509796951879,2.487924172752319,339.7840303251372,9.528566830986785,0.0545449674084997,294.3439382009136
2027-08-22 21:24:28.800,2461640.392,113.7060434561576,2.487995276213883,339.4811617670151,9.531360405422314,0.0547171606726187,294.7228572780811
2027-08-26 13:04:48.000,2461644.045,113.6299521642015,2.487906944866289,339.7056451538559,9.53059488196775,0.054838038781566,294.7152902719041
2027-08-30 04:45:07.200,2461647.698,113.5467511846922,2.487821830346727,340.1162314562734,9.527167471364796,0.0546773268731021,294.5059339139383
2027-09-02 20:25:26.400,2461651.351,113.6118673426659,2.487880086217472,339.9688358330201,9.5271760231264,0.0545078134824387,294.6896599842787
2027-09-06 12:05:45.600,2461655.004000001,113.7008411515408,2.487958163242599,339.5732150560809,9.530195625079614,0.0546138201593566,295.118003798358
2027-09-10 03:46:04.800,2461658.657000001,113.669557224169,2.487934104959106,339.5969825091667,9.530970604298563,0.0547853933105839,295.2656130229341
2027-09-13 19:26:24.000,2461662.310000001,113.5654414242781,2.487866245987157,340.0256918228922,9.527988753341956,0.0547273220842058,295.0700927196632
2027-09-17 11:06:43.200,2461665.963,113.5695101187806,2.487867204936249,340.1374406549316,9.52611346193097,0.0545093582094762,295.0583639736766
2027-09-21 02:47:02.400,2461669.616,113.6744246391483,2.487915829620355,339.7366855952949,9.528635234441907,0.0545182399548632,295.4659524065398
2027-09-24 18:27:21.600,2461673.269,113.6985717936776,2.487926836295341,339.5353355042981,9.530953685567985,0.054715356255187,295.7790759746823
2027-09-28 10:07:40.800,2461676.922,113.6010639970066,2.487898994299691,339.8771266635001,9.529097437468828,0.0547620659553511,295.6719092516119
2027-10-02 01:48:00.000,2461680.575000001,113.5476271729399,2.48789067865354,340.2038748049931,9.525892440728922,0.054546115736973,295.5093902689291
2027-10-05 17:28:19.200,2461684.228000001,113.6381465814592,2.487895048647868,339.9179194369364,9.527131269333896,0.0544519583083573,295.809632028089
2027-10-09 09:08:38.400,2461687.881000001,113.7036857994002,2.487897063535173,339.5746053952976,9.53018514338273,0.0546232733657366,296.2163935664291
2027-10-13 00:48:57.600,2461691.534,113.6431768201364,2.487902735933911,339.7263948919891,9.530002709078603,0.054758067476479,296.2652895064269
2027-10-16 16:29:16.800,2461695.187,113.553613500251,2.487922730337067,340.1459587070685,9.52662669146584,0.0546153068313247,296.0563913189885
2027-10-20 08:09:36.000,2461698.84,113.5972392990664,2.487906259109822,340.0950879616738,9.525861041675917,0.054422739060599,296.1657584156148
2027-10-23 23:49:55.200,2461702.493,113.6911810469153,2.487870044201668,339.6925272677852,9.528816865189704,0.0545122414677316,296.5933972017636
2027-10-27 15:30:14.400,2461706.146000001,113.6781877859192,2.487877199820868,339.6298452800935,9.530320195090818,0.0547114546625947,296.8089547104391
2027-10-31 07:10:33.600,2461709.799000001,113.5743757442293,2.487939328627937,340.0392622908885,9.527625665779,0.0546779189897469,296.6351273859844
2027-11-03 22:50:52.800,2461713.452000001,113.5647182592233,2.487944883532829,340.2172108892145,9.525175489142596,0.0544374841516161,296.5713852548891
2027-11-07 14:31:12.000,2461717.105,113.6664106727665,2.487863140432252,339.8488955108966,9.527306502460132,0.0544194808470813,296.947447206873
2027-11-11 06:11:31.200,2461720.758,113.6952602065178,2.487839871977241,339.6272125132762,9.529800164209789,0.0546210883393253,297.2753221764803
2027-11-14 21:51:50.400,2461724.411,113.6074594652198,2.487925794583601,339.9117840091594,9.52851160757447,0.054698002019684,297.2173402080973
2027-11-18 13:32:09.600,2461728.064,113.5481129965602,2.487991289138708,340.2506944477033,9.525306001614576,0.05449854376246,297.0515636348674
2027-11-22 05:12:28.800,2461731.717000001,113.6275096448572,2.48789425707534,340.0330841080957,9.525859804765398,0.0543665124686035,297.2927449116882
2027-11-25 20:52:48.000,2461735.370000001,113.7006809774582,2.487803614764586,339.6769655195964,9.528854088517136,0.0545134149327333,297.7010472410165
2027-11-29 12:33:07.200,2461739.023000001,113.6495956947191,2.487873102937669,339.7732187969234,9.529231103384747,0.0546783192936986,297.7972084883616
2027-12-03 04:13:26.400,2461742.676,113.5508383433782,2.48802021181345,340.2058185832093,9.525966448851117,0.0545664039322155,297.588878563108
2027-12-06 19:53:45.600,2461746.329,113.586979806226,2.487960729309271,340.1978655540868,9.524770018855314,0.0543532918203035,297.6624915942092
2027-12-10 11:34:04.800,2461749.982,113.6902159126637,2.487789750638905,339.7774415801977,9.527676659688714,0.0544197174627313,298.0950741078771
2027-12-14 03:14:24.000,2461753.635,113.683868667145,2.48780153100816,339.6875399858664,9.52938539291985,0.0546187000936842,298.3298234054521
2027-12-17 18:54:43.200,2461757.288000001,113.5794350036649,2.487995709722995,340.079774281854,9.526979017989907,0.0546098397470009,298.1763858080941
2027-12-21 10:35:02.400,2461760.941000001,113.5563406009432,2.488040743785798,340.3000856685936,9.524314782752326,0.0543827001964586,298.0871411382413
2027-12-25 02:15:21.600,2461764.594000001,113.6552782790423,2.487835512089418,339.9607997815079,9.526082579317508,0.0543399724434275,298.4349335278985
2027-12-28 17:55:40.800,2461768.247,113.7017122747441,2.487738265322214,339.6817283995297,9.52886821084705,0.0545293507534662,298.7988270883876
2028-01-01 09:36:00.000,2461771.9,113.6224722357806,2.487914956487094,339.9175601960944,9.52805984185234,0.0546296234167043,298.7819907042766
2028-01-05 01:16:19.200,2461775.553,113.5429481945792,2.488103355389785,340.3235653140738,9.524500283163055,0.0544396834229668,298.5734145440756
2028-01-08 16:56:38.400,2461779.206,113.61159882645,2.487932204007044,340.1645256777063,9.524506995066288,0.0542839404872706,298.7663672064504
2028-01-12 08:36:57.600,2461782.859000001,113.6977583279885,2.487715855929585,339.7649049598443,9.527748203942393,0.0544305195873541,299.2028749765922
2028-01-16 00:17:16.800,2461786.512000001,113.6584773871707,2.487819082528337,339.8091317564123,9.528560931614058,0.0546089386810538,299.3386658805742
2028-01-19 15:57:36.000,2461790.165000001,113.5573632454988,2.488097033080691,340.2422603935928,9.525375931271755,0.0545078464690124,299.134218736427
2028-01-23 07:37:55.200,2461793.818,113.5758097476967,2.488042492610566,340.3121565357022,9.523577697748411,0.0542806695056676,299.149404668392
2028-01-26 23:18:14.400,2461797.471,113.6743486167919,2.487753639129799,339.9284451901131,9.526093575928488,0.0543242484981075,299.5482998726273
2028-01-30 14:58:33.600,2461801.124,113.6855074958249,2.487721631923429,339.7701500911996,9.528296797406002,0.0545334561377236,299.8320940908133
2028-02-03 06:38:52.800,2461804.777,113.5914063717873,2.488015581867872,340.1031207633457,9.526485782938778,0.0545588312816123,299.7294968801798
2028-02-06 22:19:12.000,2461808.430000001,113.5511916152687,2.488145523047174,340.3951826187461,9.523284986214357,0.0543182635090107,299.5876740378893
2028-02-10 13:59:31.200,2461812.083000001,113.6436635478764,2.487835311222076,340.1107465260332,9.524409589193516,0.0542312214561979,299.8843801253959
2028-02-14 05:39:50.400,2461815.736,113.6994593889015,2.487647219750831,339.7975508649102,9.527420729495818,0.0544232706891796,300.2713359532426
2028-02-17 21:20:09.600,2461819.389,113.6273328133538,2.487900162895536,339.9873688248108,9.527113204309394,0.0545529893184934,300.2947542744252
2028-02-21 13:00:28.800,2461823.042,113.5458759943442,2.488196739559616,340.3903760379591,9.523653870111168,0.0543761586890081,300.0933072961612
2028-02-25 04:40:48.000,2461826.695,113.6066998170227,2.48796691372383,340.2804819480873,9.523134395039538,0.0541903020467456,300.2439041906385
2028-02-28 20:21:07.200,2461830.348,113.6928505476017,2.487640091166231,339.9016294988195,9.526035412995093,0.0543031506775636,300.6563429408264
2028-03-03 12:01:26.400,2461834.001000001,113.6639051382684,2.487753472246167,339.8977225792943,9.527247480668729,0.054492878865403,300.8290062620439
2028-03-07 03:41:45.600,2461837.654000001,113.5621498437721,2.488163002733576,340.3024739254236,9.524530086500482,0.0544349484923984,300.6574661166563
2028-03-10 19:22:04.800,2461841.307,113.5655033927285,2.48814782098899,340.4332208055646,9.522265571710667,0.0541957825933302,300.6284826611642
2028-03-14 11:02:24.000,2461844.96,113.6698117413758,2.487707976046461,340.0525054512577,9.524487816267923,0.0541999630112712,301.014388119757
2028-03-18 02:42:43.200,2461848.613,113.6927624859178,2.487611034127246,339.8472276358017,9.527005545550846,0.0544106119076819,301.3311476198442
2028-03-21 18:23:02.400,2461852.266,113.5954884652019,2.488038968904341,340.1698967647301,9.525468491860217,0.05446144289508,301.2444535461606
2028-03-25 10:03:21.600,2461855.919,113.5429087593812,2.488277280630099,340.4963818223877,9.522127458110004,0.0542322738004382,301.08379342435
2028-03-29 01:43:40.800,2461859.572000001,113.6331756081577,2.487858399243295,340.231119749169,9.522990998070126,0.054128931191107,301.3624354689899
2028-04-01 17:24:00.000,2461863.225000001,113.6993559714207,2.48754991986031,339.8896619534402,9.526063976801202,0.0543036514382923,301.7637834600731
2028-04-05 09:04:19.200,2461866.878,113.6395833348345,2.487835684369392,340.0239519922177,9.526194977030045,0.0544433427194468,301.8292946830608
2028-04-09 00:44:38.400,2461870.531,113.5473007313172,2.488289579535151,340.4462014405004,9.52279961464157,0.0542915116290319,301.6234152848222
2028-04-12 16:24:57.600,2461874.184,113.5885658531039,2.488080241945415,340.4198914090853,9.52161825069446,0.0540846096577201,301.7112928907934
2028-04-16 08:05:16.800,2461877.837,113.6854271345859,2.487587726411096,340.01422617938,9.5245399719475,0.0541796198525182,302.1364316682615
2028-04-19 23:45:36.000,2461881.490000001,113.6748584046414,2.487643242983499,339.9307966024692,9.526369453206271,0.0543880908745195,302.3686086711807
2028-04-23 15:25:55.200,2461885.143000001,113.5701937798645,2.488197890782474,340.3321748266013,9.523802606616892,0.0543441594046454,302.2052655740688
2028-04-27 07:06:14.400,2461888.796000001,113.5568318784543,2.488269220688685,340.5327872571052,9.52098232189177,0.0540855613742067,302.1246435769756
2028-04-30 22:46:33.600,2461892.449,113.6567799967523,2.48771830201913,340.1805412655666,9.522878138061214,0.0540703939830106,302.4851379614869
2028-05-04 14:26:52.800,2461896.102,113.6896038443388,2.487537162780867,339.9347286658801,9.525684397080887,0.0542862006748505,302.8307543528903
2028-05-08 06:07:12.000,2461899.755,113.6067621737358,2.488008376990909,340.1837083280744,9.52480134739873,0.054364741111469,302.8034280727884
2028-05-11 21:47:31.200,2461903.408,113.5446010056695,2.488369871624349,340.5340854056913,9.521381745245789,0.0541448064907641,302.6311666593966
2028-05-15 13:27:50.400,2461907.061000001,113.6187809460751,2.487929039574531,340.3514202296318,9.52145196566209,0.0539984834777605,302.8422968193782
2028-05-19 05:08:09.600,2461910.714000001,113.6928966185861,2.48748742031179,339.9869278837019,9.524577228392276,0.0541610782223316,303.255888970068
2028-05-22 20:48:28.800,2461914.367000001,113.6460106496822,2.487772806976177,340.0455295881783,9.525464433025702,0.0543426821158041,303.3849329610009
2028-05-26 12:28:48.000,2461918.02,113.5495673881001,2.488372010826849,340.4603999755363,9.5223111400673,0.0542170995113599,303.1936207720177
2028-05-30 04:09:07.200,2461921.673,113.5826953233305,2.488160407229679,340.4786557682471,9.520642057508905,0.0539804795336595,303.2444792446713
2028-06-02 19:49:26.400,2461925.326,113.6814811862122,2.487529153985701,340.0808503522131,9.523325926351225,0.0540496124139449,303.6569647323609
2028-06-06 11:29:45.600,2461928.979,113.6755653611037,2.487568432564073,339.971814968517,9.525395068546048,0.0542662486720252,303.9092166742863
2028-06-10 03:10:04.800,2461932.632000001,113.5753898428886,2.488229643399448,340.326531500266,9.523410480005678,0.0542632320920571,303.7905540171121
2028-06-13 18:50:24.000,2461936.285000001,113.5516673929428,2.488388357045139,340.5527823831362,9.520509790891948,0.0540177683631375,303.6976546655847
2028-06-17 10:30:43.200,2461939.938000001,113.6477964123623,2.487732487524015,340.2389603578281,9.52188057275865,0.0539623157037103,304.0209220527234
2028-06-21 02:11:02.400,2461943.591,113.6935509637868,2.487419399165858,339.9544916352357,9.52482675266138,0.0541644754311091,304.3887012272082
2028-06-24 17:51:21.600,2461947.244,113.6146430822501,2.487970585480502,340.1643507636047,9.524456635406452,0.0542791331812018,304.3983976603974
2028-06-28 09:31:40.800,2461950.897,113.5358761163696,2.488532226854059,340.5578578104378,9.520936851449356,0.0540797200041223,304.2041344353116
2028-07-02 01:12:00.000,2461954.55,113.6050812155808,2.488030178793795,340.4079941472917,9.520626018571477,0.053911781450091,304.3868614266474
2028-07-05 16:52:19.200,2461958.203000001,113.6911685730908,2.487403893622001,340.0099213394806,9.523858040594884,0.0540648265782974,304.8189997555776
2028-07-09 08:32:38.400,2461961.856000001,113.6524240948711,2.487690183923527,340.0351803683799,9.52501718778529,0.0542528907704989,304.9721925140822
2028-07-13 00:12:57.600,2461965.509000001,113.5515574144742,2.488448667929804,340.4492285399174,9.522050790001131,0.0541503850887621,304.7890634295405
2028-07-16 15:53:16.800,2461969.162,113.567355574265,2.488326459031496,340.5314398006995,9.519971662122746,0.0539123573679403,304.7962726670754
2028-07-20 07:33:36.000,2461972.815,113.6668554344991,2.487559383071317,340.1496019721711,9.522372918329827,0.0539585419148798,305.1899896235233
2028-07-23 23:13:55.200,2461976.468,113.6818966614721,2.487443668366603,339.9647254650954,9.524931760718186,0.0541825131634912,305.4941120291043
2028-07-27 14:54:14.400,2461980.121,113.5879126855827,2.488186379157085,340.27805577639,9.52342485870175,0.0542100070231509,305.412207607773
2028-07-31 06:34:33.600,2461983.774000001,113.5435201027477,2.488542634072919,340.5832813529154,9.51998745274779,0.0539526690547169,305.2640848444221
2028-08-03 22:14:52.800,2461987.427000001,113.6336977753772,2.487807920542724,340.3128130233462,9.520855816153524,0.0538662207788714,305.5486892418414
2028-08-07 13:55:12.000,2461991.080000001,113.6915131225876,2.487335853779222,339.9824537318679,9.524133877789046,0.0540801146957887,305.9485937163178
2028-08-11 05:35:31.200,2461994.733,113.6237728346354,2.487898337404056,340.1374800480315,9.524286077072636,0.0542203512079674,306.002000837852
2028-08-14 21:15:50.400,2461998.386,113.5421233145062,2.488587600500045,340.5328244342473,9.520832795279032,0.0540310954334579,305.8108364526558
2028-08-18 12:56:09.600,2462002.039,113.5963697317041,2.488121560827946,340.4559006380869,9.519862007153398,0.0538328353460214,305.936116072568
2028-08-22 04:36:28.800,2462005.692,113.6808255500902,2.487394883231095,340.0821928178779,9.522762822250789,0.0539602089996444,306.3434208263843
2028-08-25 20:16:48.000,2462009.345000001,113.6571833536515,2.487601779464672,340.0393039127176,9.524519243444749,0.0541758163736923,306.548830038399
2028-08-29 11:57:07.200,2462012.998000001,113.5590232839387,2.488469814582182,340.4152891657022,9.52210529708568,0.0541185687092893,306.404220720613
2028-09-02 03:37:26.400,2462016.651000001,113.5595357227849,2.488463725505227,340.5661896332319,9.519440193710835,0.0538552988625231,306.3594101300739
2028-09-05 19:17:45.600,2462020.304,113.6599642727929,2.487555074490284,340.2098832465305,9.521365324090963,0.0538591633985494,306.7234974626761
2028-09-09 10:58:04.800,2462023.957,113.6823504232464,2.487352523486596,339.995043154499,9.52418175691692,0.0540943666409107,307.0491848139567
2028-09-13 02:38:24.000,2462027.61,113.5896248567475,2.488209229280219,340.2815273314221,9.52312102685778,0.0541584214573183,306.9952559738352
2028-09-16 18:18:43.200,2462031.263,113.539382277867,2.488680117418097,340.5982232628988,9.519708084924243,0.0539155860622493,306.8443090318425
2028-09-20 09:59:02.400,2462034.916000001,113.6259550500651,2.487858381857769,340.3631649896801,9.520111160918123,0.053797973269578,307.09579668075
2028-09-24 01:39:21.600,2462038.569000001,113.689909768191,2.487249994640054,340.0330093423904,9.523168060720945,0.0539816756394602,307.4859276887505
2028-09-27 17:19:40.800,2462042.222000001,113.631935221235,2.487808783755938,340.1432215431244,9.52374118999947,0.0541416195771764,307.5740864858217
2028-10-01 09:00:00.000,2462045.875,113.5408053795061,2.488700336428718,340.5485351658661,9.52051436954799,0.0539899046785166,307.3870469126084
2028-10-05 00:40:19.200,2462049.528,113.5814453444733,2.488296310077311,340.5367468894651,9.518965428925895,0.0537661764232538,307.461802835192
2028-10-08 16:20:38.400,2462053.181,113.6785234510956,2.487329798276638,340.1408131261613,9.521747159739297,0.0538647259297954,307.8746086458987
2028-10-12 08:00:57.600,2462056.834,113.667765040235,2.487438608534694,340.0500764435616,9.523850170055628,0.054089265621294,308.1131683426638
2028-10-15 23:41:16.800,2462060.487000001,113.5637482467542,2.48849759050888,340.434844132899,9.521546033953586,0.0540486113805584,307.9681047756235
2028-10-19 15:21:36.000,2462064.140000001,113.5494450379618,2.488644217162552,340.6404249188026,9.518521459647078,0.0537797961570329,307.8861573118673
2028-10-23 07:01:55.200,2462067.793000001,113.6485174105497,2.487613572671796,340.3032229192341,9.520167016574948,0.0537651483037654,308.2312968434409
2028-10-26 22:42:14.400,2462071.446,113.6842731052328,2.487241091585642,340.0479203876417,9.5231575524932,0.0539933273581206,308.5809539129666
2028-10-30 14:22:33.600,2462075.099,113.6043188127889,2.488087162136044,340.2755887759877,9.522610184543602,0.0540791740177284,308.5725907389113
2028-11-03 06:02:52.800,2462078.752,113.5388613884787,2.48878900953632,340.6361020111293,9.519036242092788,0.0538459002049922,308.3967434419652
2028-11-06 21:43:12.000,2462082.405,113.6092616652661,2.488024815140067,340.4806998912283,9.5186894116609,0.0536887346873682,308.5848857569994
2028-11-10 13:23:31.200,2462086.058000001,113.685631187514,2.487194473881674,340.1117756653128,9.521902560158608,0.053867499896645,308.9984235541371
2028-11-14 05:03:50.400,2462089.711000001,113.6429298972429,2.487664279384585,340.1473691856893,9.523169425960084,0.0540633256535003,309.1453510829388
2028-11-17 20:44:09.600,2462093.364000001,113.5476047273196,2.488725722978084,340.5554956001931,9.52004440418694,0.0539236841195153,308.9617368105123
2028-11-21 12:24:28.800,2462097.017,113.5755806402751,2.488408649411081,340.6055546789532,9.517884181395427,0.0536654927797823,308.9877060938207
2028-11-25 04:04:48.000,2462100.67,113.6701084276087,2.487337918174467,340.232812915346,9.52034226024588,0.053740165054545,309.3781682236059
