t,jd,N,i,w,a,e,M
2020-01-01 00:00:00.000,2458849.5,131.867601288582,1.774145210198464,247.5352709850219,30.18233785545579,0.0096809593109123,328.9055002975024
2020-01-04 15:40:19.200,2458853.153,131.7864646629984,1.77067622207923,245.3058819918277,30.19959567948055,0.010105333622874,331.2228404092149
2020-01-08 07:20:38.400,2458856.806,131.6713267721576,1.765796006055364,247.5617494344249,30.19000470507165,0.009957203059973,329.1321612645766
2020-01-11 23:00:57.600,2458860.459,131.9176610391689,1.776276887639341,246.3902919601384,30.18879042097243,0.0098172318579484,330.0553367303201
2020-01-15 14:41:16.800,2458864.112,131.676279056253,1.766010417652169,245.7222508052003,30.2023449504927,0.0102384743258377,330.9944811280169
2020-01-19 06:21:36.000,2458867.765,131.7777472833164,1.770307392535194,247.7659381228299,30.18626937703944,0.0098461548294281,328.8853693531763
2020-01-22 22:01:55.200,2458871.418,131.8715931140467,1.774294539798894,245.3849941410278,30.19813117224196,0.0100666279244059,331.1678379243326
2020-01-26 13:42:14.400,2458875.071,131.6332226305845,1.7642114207615,246.6575574131604,30.1991770191534,0.010208836900036,330.1813410857282
2020-01-30 05:22:33.600,2458878.724,131.8829039661163,1.774771202199482,247.0823540503226,30.18792272159043,0.0098500318366079,329.5195223569851
2020-02-02 21:02:52.800,2458882.377,131.760028808843,1.769555709107657,245.129704899445,30.20527676742878,0.0102983313648278,331.6059912429318
2020-02-06 12:43:12.000,2458886.03,131.6867225911977,1.766471234461566,247.437422852817,30.19353971856082,0.0100804383827272,329.4201266661264
2020-02-10 04:23:31.200,2458889.683,131.9148651625721,1.776118314370927,245.93577359362,30.1950780522793,0.0100100638261252,330.689455534439
2020-02-13 20:03:50.400,2458893.336,131.6581678820341,1.765278575489987,245.6928329681079,30.20656158187526,0.0103917828941023,331.2231750485343
2020-02-17 11:44:09.600,2458896.989,131.8002970252412,1.771257665167813,247.4588211182537,30.19047640228644,0.0099773753657644,329.346589173443
2020-02-21 03:24:28.800,2458900.642,131.8514346183616,1.773414470832682,245.064810559154,30.20420975427569,0.0102613549506148,331.6864130309511
2020-02-24 19:04:48.000,2458904.295,131.6349203856994,1.76432075251256,246.6230856704768,30.20242907651879,0.0103280255943387,330.3938807198084
2020-02-28 10:45:07.200,2458907.948,131.8961959243259,1.775303910397762,246.6160919656065,30.19334218072602,0.0100102777152773,330.1477281108354
2020-03-03 02:25:26.400,2458911.601,131.7348576004254,1.768503976855967,244.9659189065665,30.21044221825271,0.0104725380562048,331.974458877609
2020-03-06 18:05:45.600,2458915.254,131.7058839239942,1.767295451628222,247.2403792568019,30.19702334374306,0.0101940954856188,329.77517124415
2020-03-10 09:46:04.800,2458918.907,131.9089248838618,1.775828302683609,245.4473652616569,30.20145217306566,0.0102012976846174,331.3593901681858
2020-03-14 01:26:24.000,2458922.56,131.6439830984605,1.764719969325027,245.6043576010473,30.21074343797318,0.0105377631251432,331.5054780914687
2020-03-17 17:06:43.200,2458926.213,131.8226904855947,1.772190046863726,247.034682664073,30.19526997605709,0.0101182306292313,329.9232894181609
2020-03-21 08:47:02.400,2458929.866,131.8291973666537,1.772459131803624,244.6978936218522,30.21064438522909,0.0104634580478453,332.2529226251573
2020-03-25 00:27:21.600,2458933.519,131.6407057353134,1.764598039903624,246.480866558023,30.20622241142106,0.0104565833177931,330.7086662905525
2020-03-28 16:07:40.800,2458937.172,131.9058467847979,1.775676410431123,246.0547699274318,30.19966213189345,0.0101937058743758,330.8738010045716
2020-04-01 07:48:00.000,2458940.825,131.7103989795521,1.767496715819284,244.7568355993282,30.21607523215355,0.0106588903980902,332.3871006567962
2020-04-04 23:28:19.200,2458944.478,131.7267687620937,1.768181427116549,246.9280560554335,30.20141966461788,0.0103300994099454,330.242898862143
2020-04-08 15:08:38.400,2458948.131,131.8985021566866,1.775353424755503,244.922031278472,30.20864484164456,0.01041779470108,332.0708380418208
2020-04-12 06:48:57.600,2458951.784,131.6331132285091,1.764305661303464,245.4675849251814,30.21546732027036,0.0106988421207117,331.8326116788374
2020-04-15 22:29:16.800,2458955.437,131.8434186416044,1.77304167544813,246.5281655208003,30.20107515541843,0.0102880317612494,330.5838660537086
2020-04-19 14:09:36.000,2458959.09,131.8045744994359,1.771417536977206,244.334064926053,30.21766485223928,0.0106860407085954,332.8193843801463
2020-04-23 05:49:55.200,2458962.743,131.6499367102852,1.765013657288336,246.2792818418786,30.2107340313872,0.010605833204197,331.0793649545193
2020-04-26 21:30:14.400,2458966.396,131.9113051425703,1.775868303609391,245.4704006480554,30.20688275018022,0.0104070056356765,331.627721640605
2020-04-30 13:10:33.600,2458970.049,131.6870084946019,1.76654755896154,244.5593142597424,30.22215161144461,0.0108618893208809,332.7879543909637
2020-05-04 04:50:52.800,2458973.702,131.7487895121273,1.769103720050311,246.5642714532671,30.20666406556696,0.0104922185047836,330.7612756953175
2020-05-07 20:31:12.000,2458977.355,131.8839648281606,1.774712839430185,244.434963774541,30.21642417469789,0.0106578350642454,332.7494089787483
2020-05-11 12:11:31.200,2458981.008,131.6259237559768,1.764047529846802,245.3373633047461,30.22057175530465,0.010874378128998,332.1503085530199
2020-05-15 03:51:50.400,2458984.661,131.8620306431273,1.773794914211161,246.015105213688,30.20761979173163,0.0104837310787427,331.2539354902833
2020-05-18 19:32:09.600,2458988.314,131.778719386071,1.770339404999529,244.0347570754113,30.22491130781139,0.0109216475218549,333.3239764415871
2020-05-22 11:12:28.800,2458991.967,131.6629077713592,1.765577148965932,246.0718762620141,30.21566669027916,0.010769939613065,331.45273203176
